race_id,race_date,track_name,race_number,grade,dividends,finish_position,frame_number,horse_number,horse_name,horse_id,sex_age,weight,jockey_name,finish_time,margin,popularity,odds,last_3f_time,passing_order,track_name_encoded,grade_encoded,year,month,day,day_of_week,is_weekend,season,speed,recent_3_avg_speed,recent_3_finish_variance,days_since_last_race,last_race_position,is_win,recent_3_win_count,recent_5_avg_odds,speed_trend_slope,consistency_score,track_experience_count,track_wins,track_win_rate,avg_odds,avg_weight,relative_odds,weight_advantage,odds_rank,career_total_races,career_total_wins,career_win_rate,is_place,is_show,career_place_rate,career_show_rate,recent_form_score,rest_days_category,weight_normalized,finish_time_normalized,popularity_normalized,odds_normalized,last_3f_time_normalized,year_normalized,month_normalized,day_normalized,day_of_week_normalized,is_weekend_normalized,speed_normalized,recent_3_avg_speed_normalized,recent_3_finish_variance_normalized,days_since_last_race_normalized,last_race_position_normalized,is_win_normalized,recent_3_win_count_normalized,recent_5_avg_odds_normalized,speed_trend_slope_normalized,consistency_score_normalized,track_experience_count_normalized,track_wins_normalized,track_win_rate_normalized,avg_odds_normalized,avg_weight_normalized,relative_odds_normalized,weight_advantage_normalized,odds_rank_normalized,career_total_races_normalized,career_total_wins_normalized,career_win_rate_normalized,is_place_normalized,is_show_normalized,career_place_rate_normalized,career_show_rate_normalized,recent_form_score_normalized
202548011411,2025-01-14,名古屋,11,一般,"{'win': {'combinations': ['3'], 'payouts': [1, 840]}, 'place': {'combinations': ['3', '2', '5'], 'payouts': [260, 180, 110]}, 'quinella': {'combinations': ['2 - 3'], 'payouts': [4, 130]}, 'wide': {'combinations': ['2 - 3', '3 - 5', '2 - 5'], 'payouts': [950, 550, 240]}, 'exacta': {'combinations': ['3 → 2'], 'payouts': [9, 200]}, 'trio': {'combinations': ['2 - 3 - 5'], 'payouts': [1, 940]}, 'trifecta': {'combinations': ['3 → 2 → 5'], 'payouts': [32, 920]}}",7.0,4,4,シントーチャチャ,2020104300.0,牝5,54.0,大畑雅章,92.1,2,0,1.5,40.7,4.7,3,0,2025,1,14,1,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,55.5,0.0,1.5,1.0,1,0,0.0,0,0,0.0,0.0,,short,-0.7885044437115832,-0.21080925114552745,0.0,0.0,0.47261128370676736,0.0,0.0,-0.19923146313107046,-1.0660691379141136,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,0.27965895958411063,0.0,1.2310527228142574,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,
202548010408,2025-01-04,名古屋,8,一般,"{'win': {'combinations': ['8'], 'payouts': [120]}, 'place': {'combinations': ['8', '3', '7'], 'payouts': [100, 110, 140]}, 'bracket_quinella': {'combinations': ['3 - 7'], 'payouts': [270]}, 'quinella': {'combinations': ['3 - 8'], 'payouts': [220]}, 'wide': {'combinations': ['3 - 8', '7 - 8', '3 - 7'], 'payouts': [160, 170, 320]}, 'exacta': {'combinations': ['8 → 3'], 'payouts': [300]}, 'trio': {'combinations': ['3 - 7 - 8'], 'payouts': [270]}, 'trifecta': {'combinations': ['8 → 3 → 7'], 'payouts': [810]}}",3.0,7,7,ルクスシュナイダー,2020104303.0,牡5,56.0,村上弘樹,96.3,1/2,0,1.5,37.9,9.6,3,0,2025,1,4,5,1,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,54.8,0.0,-1.2000000000000028,1.0,1,0,0.0,0,1,0.0,1.0,,short,0.49520456303988764,0.013660437690941362,0.0,0.0,-0.7510553824519495,0.0,0.0,-1.3209611174685085,0.9420287251984909,1.4707347435944496,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,-0.4413198807372525,0.0,-0.9848421782514082,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,1.7025089090415513,-0.4820484344663122,1.795210720597594,
202548011711,2025-01-17,名古屋,11,一般,"{'win': {'combinations': ['11'], 'payouts': [2, 960]}, 'place': {'combinations': ['11', '3', '1'], 'payouts': [680, 160, 740]}, 'bracket_quinella': {'combinations': ['3 - 8'], 'payouts': [1, 100]}, 'quinella': {'combinations': ['3 - 11'], 'payouts': [4, 450]}, 'wide': {'combinations': ['3 - 11', '1 - 11', '1 - 3'], 'payouts': [1, 640, 5, 960, 1, 250]}, 'exacta': {'combinations': ['11 → 3'], 'payouts': [12, 460]}, 'trio': {'combinations': ['1 - 3 - 11'], 'payouts': [24, 240]}, 'trifecta': {'combinations': ['11 → 3 → 1'], 'payouts': [191, 710]}}",8.0,5,5,ルクスシュナイダー,2020104303.0,牡5,56.0,木之前葵,98.0,ハナ,0,1.5,39.6,11.4,3,0,2025,1,17,4,0,winter,0,0.0,,13.0,3.0,0,0.0,1.5,,,1,0,0.0,1.5,56.0,0.0,0.0,1.0,2,0,0.0,0,0,0.0,0.5,0.25,short,0.49520456303988764,0.10451721650570264,0.0,0.0,-0.00811490656987127,0.0,0.0,0.13728743317016098,0.44000425942033977,-0.6799322613104372,0.0,0.0,,1.3485194255867048,-0.8914166928191644,-0.31112345493163995,-0.2826809548421033,0.0,,,0.3793834430054144,-0.11045415743848959,-0.3233117401789457,0.0,0.7946438455279393,0.0,-4.2806678967265e-17,-0.06458662404047306,0.31428757756111864,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,0.5867359809405757,0.4994443701958555
202548013012,2025-01-30,名古屋,12,一般,"{'win': {'combinations': ['11'], 'payouts': [160]}, 'place': {'combinations': ['11', '6', '8'], 'payouts': [100, 140, 140]}, 'bracket_quinella': {'combinations': ['6 - 8'], 'payouts': [550]}, 'quinella': {'combinations': ['6 - 11'], 'payouts': [460]}, 'wide': {'combinations': ['6 - 11', '8 - 11', '6 - 8'], 'payouts': [210, 200, 400]}, 'exacta': {'combinations': ['11 → 6'], 'payouts': [560]}, 'trio': {'combinations': ['6 - 8 - 11'], 'payouts': [530]}, 'trifecta': {'combinations': ['11 → 6 → 8'], 'payouts': [1, 910]}}",2.0,6,6,ルクスシュナイダー,2020104303.0,牡5,56.0,村上弘樹,90.9,2.1/2,0,1.5,38.4,8.0,3,0,2025,1,30,3,0,winter,0,0.0,12.5,13.0,8.0,0,0.0,1.5,0.0,0.2204812092115424,2,0,0.0,1.5,55.45454545454545,0.0,-0.5454545454545467,1.0,3,0,0.0,1,1,0.3333333333333333,0.6666666666666666,0.14846408630138822,short,0.49520456303988764,-0.2749434479559465,0.0,0.0,-0.5325434777807503,0.0,0.0,1.5955359838088305,-0.06202020635781133,-0.6799322613104372,0.0,0.0,0.7587915579036162,1.3485194255867048,0.5569888332623742,-0.31112345493163995,-0.2826809548421033,0.0,0.0,-0.9359581841860741,0.9409402666563474,-0.11045415743848959,-0.3233117401789457,0.0,0.23284215177103396,0.0,-0.4476555355688219,-0.06458662404047306,0.8421955893031237,-0.11337629838403823,-0.32853075387315683,2.1921055806035703,1.7025089090415513,0.4527416338042828,0.9895608941595817,-0.35865922630636415
202548010206,2025-01-02,名古屋,6,一般,"{'win': {'combinations': ['2'], 'payouts': [100]}, 'place': {'combinations': ['2', '10', '4'], 'payouts': [100, 250, 140]}, 'bracket_quinella': {'combinations': ['2 - 7'], 'payouts': [910]}, 'quinella': {'combinations': ['2 - 10'], 'payouts': [1, 750]}, 'wide': {'combinations': ['2 - 10', '2 - 4', '4 - 10'], 'payouts': [510, 170, 1, 310]}, 'exacta': {'combinations': ['2 → 10'], 'payouts': [1, 240]}, 'trio': {'combinations': ['2 - 4 - 10'], 'payouts': [1, 970]}, 'trifecta': {'combinations': ['2 → 10 → 4'], 'payouts': [6, 20]}}",11.0,1,1,ルクスグラシャス,2020104305.0,牝5,52.0,木之前葵,100.5,2.1/2,0,1.5,41.6,94.7,3,0,2025,1,2,3,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,54.416666666666664,0.0,2.4166666666666643,1.0,1,0,0.0,0,0,0.0,0.0,,short,-2.072213450463054,0.2381301265274102,0.0,0.0,0.8659327121149251,0.0,0.0,-1.5453070483359963,-0.06202020635781133,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,-0.8361416266275207,0.0,1.9833627200896349,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,
202548011503,2025-01-15,名古屋,3,一般,"{'win': {'combinations': ['7'], 'payouts': [250]}, 'place': {'combinations': ['7', '10', '11'], 'payouts': [110, 110, 110]}, 'bracket_quinella': {'combinations': ['6 - 8'], 'payouts': [190]}, 'quinella': {'combinations': ['7 - 10'], 'payouts': [310]}, 'wide': {'combinations': ['7 - 10', '7 - 11', '10 - 11'], 'payouts': [140, 230, 270]}, 'exacta': {'combinations': ['7 → 10'], 'payouts': [540]}, 'trio': {'combinations': ['7 - 10 - 11'], 'payouts': [370]}, 'trifecta': {'combinations': ['7 → 10 → 11'], 'payouts': [1, 400]}}",7.0,7,8,ルクスグラシャス,2020104305.0,牝5,52.0,木之前葵,99.9,ハナ,0,1.5,40.9,84.0,3,0,2025,1,15,2,0,winter,0,0.0,,13.0,11.0,0,0.0,1.5,,,1,0,0.0,1.5,53.63636363636363,0.0,1.6363636363636331,1.0,2,0,0.0,0,0,0.0,0.0,0.08333333333333333,short,-2.072213450463054,0.20606302812220068,0.0,0.0,0.5600160455752451,0.0,0.0,-0.08705849769732665,-0.5640446721359624,-0.6799322613104372,0.0,0.0,,1.3485194255867048,1.4260321489112975,-0.31112345493163995,-0.2826809548421033,0.0,,,0.3793834430054144,-0.11045415743848959,-0.3233117401789457,0.0,-1.6398301607519816,0.0,1.3429666067064598,-0.06458662404047306,0.31428757756111864,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,-0.9090943514649379
202548012803,2025-01-28,名古屋,3,一般,"{'win': {'combinations': ['10'], 'payouts': [430]}, 'place': {'combinations': ['10', '3', '6'], 'payouts': [130, 140, 240]}, 'bracket_quinella': {'combinations': ['3 - 8'], 'payouts': [830]}, 'quinella': {'combinations': ['3 - 10'], 'payouts': [680]}, 'wide': {'combinations': ['3 - 10', '6 - 10', '3 - 6'], 'payouts': [290, 640, 760]}, 'exacta': {'combinations': ['10 → 3'], 'payouts': [1, 870]}, 'trio': {'combinations': ['3 - 6 - 10'], 'payouts': [2, 970]}, 'trifecta': {'combinations': ['10 → 3 → 6'], 'payouts': [15, 820]}}",4.0,6,7,ルクスグラシャス,2020104305.0,牝5,52.0,木之前葵,99.5,3,0,1.5,39.5,26.2,3,0,2025,1,28,1,0,winter,0,0.0,8.0,13.0,7.0,0,0.0,1.5,0.0,0.2612038749637414,2,0,0.0,1.5,54.36363636363637,0.0,2.363636363636367,1.0,3,0,0.0,0,0,0.0,0.0,0.11379410744291686,short,-2.072213450463054,0.18468496251872718,0.0,0.0,-0.05181728750411171,0.0,0.0,1.371190052941343,-1.0660691379141136,-0.6799322613104372,0.0,0.0,0.243081897310716,1.3485194255867048,0.26730772804606656,-0.31112345493163995,-0.2826809548421033,0.0,0.0,-0.7906166677315456,0.9409402666563474,-0.11045415743848959,-0.3233117401789457,0.0,-0.8907612357427694,0.0,1.9398406541315596,-0.06458662404047306,0.8421955893031237,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,-0.651663272514272
202555011812,2025-01-18,佐賀,12,一般,"{'win': {'combinations': ['8'], 'payouts': [1, 300]}, 'place': {'combinations': ['8', '10', '4'], 'payouts': [240, 270, 120]}, 'bracket_quinella': {'combinations': ['6 - 7'], 'payouts': [1, 150]}, 'quinella': {'combinations': ['8 - 10'], 'payouts': [4, 270]}, 'wide': {'combinations': ['8 - 10', '4 - 8', '4 - 10'], 'payouts': [1, 130, 380, 360]}, 'exacta': {'combinations': ['8 → 10'], 'payouts': [9, 30]}, 'trio': {'combinations': ['4 - 8 - 10'], 'payouts': [1, 870]}, 'trifecta': {'combinations': ['8 → 10 → 4'], 'payouts': [23, 420]}}",11.0,2,2,スマートアリア,2020104310.0,牝5,54.0,金山昇馬,58.9,アタマ,0,1.5,39.4,40.4,2,0,2025,1,18,5,1,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,53.666666666666664,0.0,-0.3333333333333357,1.0,1,0,0.0,0,0,0.0,0.0,,short,-0.7885044437115832,-1.9851886962338035,0.0,0.0,-0.09551966843835215,0.0,0.0,0.2494603986039048,0.9420287251984909,1.4707347435944496,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,-1.6086189555432637,0.0,-0.27356727173650364,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,
202545010308,2025-01-03,川崎,8,一般,"{'win': {'combinations': ['9'], 'payouts': [400]}, 'place': {'combinations': ['9', '10', '5'], 'payouts': [140, 100, 110]}, 'bracket_quinella': {'combinations': ['8 - 8'], 'payouts': [430]}, 'quinella': {'combinations': ['9 - 10'], 'payouts': [560]}, 'wide': {'combinations': ['9 - 10', '5 - 9', '5 - 10'], 'payouts': [190, 230, 120]}, 'exacta': {'combinations': ['9 → 10'], 'payouts': [980]}, 'trio': {'combinations': ['5 - 9 - 10'], 'payouts': [370]}, 'trifecta': {'combinations': ['9 → 10 → 5'], 'payouts': [2, 0]}}",2.0,8,10,フィラメント,2020104311.0,牡5,56.0,野畑凌,92.5,1.1/2,0,1.5,40.2,2.3,8,0,2025,1,3,4,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,54.2,0.0,-1.7999999999999972,1.0,1,0,0.0,1,1,1.0,1.0,,short,0.49520456303988764,-0.18943118554205396,0.0,0.0,0.2540993790355683,0.0,0.0,-1.4331340829022525,0.44000425942033977,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,-1.059301743869841,0.0,-1.4772632673771064,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,2.1921055806035703,1.7025089090415513,2.322321770345473,1.795210720597594,
202548010308,2025-01-03,名古屋,8,一般,"{'win': {'combinations': ['7'], 'payouts': [140]}, 'place': {'combinations': ['7', '8', '1'], 'payouts': [100, 140, 160]}, 'bracket_quinella': {'combinations': ['6 - 7'], 'payouts': [270]}, 'quinella': {'combinations': ['7 - 8'], 'payouts': [470]}, 'wide': {'combinations': ['7 - 8', '1 - 7', '1 - 8'], 'payouts': [180, 220, 450]}, 'exacta': {'combinations': ['7 → 8'], 'payouts': [550]}, 'trio': {'combinations': ['1 - 7 - 8'], 'payouts': [670]}, 'trifecta': {'combinations': ['7 → 8 → 1'], 'payouts': [2, 380]}}",11.0,8,11,ミヤビデロス,2020104316.0,牡5,56.0,村上弘樹,102.1,大,0,1.5,41.8,44.2,3,0,2025,1,3,4,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,55.09090909090909,0.0,-0.9090909090909065,1.0,1,0,0.0,0,0,0.0,0.0,,short,0.49520456303988764,0.3236423889413027,0.0,0.0,0.9533374739834028,0.0,0.0,-1.4331340829022525,0.44000425942033977,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,-0.14169231073356475,0.0,-0.746092559281366,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,
202544013011,2025-01-30,大井,11,一般,"{'win': {'combinations': ['12'], 'payouts': [280]}, 'place': {'combinations': ['12', '3', '2'], 'payouts': [130, 130, 310]}, 'bracket_quinella': {'combinations': ['3 - 8'], 'payouts': [360]}, 'quinella': {'combinations': ['3 - 12'], 'payouts': [330]}, 'wide': {'combinations': ['3 - 12', '2 - 12', '2 - 3'], 'payouts': [200, 510, 490]}, 'exacta': {'combinations': ['12 → 3'], 'payouts': [670]}, 'trio': {'combinations': ['2 - 3 - 12'], 'payouts': [830]}, 'trifecta': {'combinations': ['12 → 3 → 2'], 'payouts': [3, 130]}}",6.0,5,6,オーラビルス,2020104318.0,牡5,56.0,和田譲治,74.0,1.1/2,0,1.5,37.0,11.3,5,0,2025,1,30,3,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,54.92307692307692,0.0,-1.0769230769230802,1.0,1,0,0.0,0,0,0.0,0.0,,short,0.49520456303988764,-1.1781667197026897,0.0,0.0,-1.1443768108601071,0.0,0.0,1.5955359838088305,-0.06202020635781133,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,-0.3145543703510797,0.0,-0.8838327240717772,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,
202542010708,2025-01-07,浦和,8,一般,"{'win': {'combinations': ['4'], 'payouts': [390]}, 'place': {'combinations': ['4', '10', '8'], 'payouts': [160, 160, 130]}, 'bracket_quinella': {'combinations': ['4 - 7'], 'payouts': [1, 150]}, 'quinella': {'combinations': ['4 - 10'], 'payouts': [1, 190]}, 'wide': {'combinations': ['4 - 10', '4 - 8', '8 - 10'], 'payouts': [480, 310, 350]}, 'exacta': {'combinations': ['4 → 10'], 'payouts': [2, 450]}, 'trio': {'combinations': ['4 - 8 - 10'], 'payouts': [1, 490]}, 'trifecta': {'combinations': ['4 → 10 → 8'], 'payouts': [9, 850]}}",9.0,5,6,ステンノー,2020104319.0,牝5,54.0,秋元耕成,95.1,2,0,1.5,42.9,328.1,10,0,2025,1,7,1,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,55.25,0.0,1.25,1.0,1,0,0.0,0,0,0.0,0.0,,short,-0.7885044437115832,-0.05047375911947841,0.0,0.0,1.4340636642600415,0.0,0.0,-0.9844422211672772,-1.0660691379141136,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,0.022166516612196274,0.0,1.0258772690118811,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,
202543012212,2025-01-22,船橋,12,一般,"{'win': {'combinations': ['1'], 'payouts': [450]}, 'place': {'combinations': ['1', '7', '5'], 'payouts': [150, 230, 330]}, 'bracket_quinella': {'combinations': ['1 - 5'], 'payouts': [590]}, 'quinella': {'combinations': ['1 - 7'], 'payouts': [1, 170]}, 'wide': {'combinations': ['1 - 7', '1 - 5', '5 - 7'], 'payouts': [470, 970, 1, 150]}, 'exacta': {'combinations': ['1 → 7'], 'payouts': [2, 430]}, 'trio': {'combinations': ['1 - 5 - 7'], 'payouts': [5, 410]}, 'trifecta': {'combinations': ['1 → 7 → 5'], 'payouts': [25, 220]}}",3.0,4,5,キャッスルバジオウ,2020104322.0,牡5,56.0,篠谷葵,149.6,クビ,0,1.5,39.7,11.5,12,0,2025,1,22,2,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,55.15384615384615,0.0,-0.8461538461538467,1.0,1,0,0.0,0,1,0.0,1.0,,short,0.49520456303988764,2.862287679353746,0.0,0.0,0.03558747436436917,0.0,0.0,0.6981522603388801,-0.5640446721359624,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,-0.07686903837700211,0.0,-0.6944399974849661,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,1.7025089090415513,-0.4820484344663122,1.795210720597594,
202543012411,2025-01-24,船橋,11,一般,"{'win': {'combinations': ['12'], 'payouts': [600]}, 'place': {'combinations': ['12', '11', '3'], 'payouts': [190, 160, 140]}, 'bracket_quinella': {'combinations': ['7 - 7'], 'payouts': [1, 800]}, 'quinella': {'combinations': ['11 - 12'], 'payouts': [1, 520]}, 'wide': {'combinations': ['11 - 12', '3 - 12', '3 - 11'], 'payouts': [610, 450, 430]}, 'exacta': {'combinations': ['12 → 11'], 'payouts': [3, 290]}, 'trio': {'combinations': ['3 - 11 - 12'], 'payouts': [1, 920]}, 'trifecta': {'combinations': ['12 → 11 → 3'], 'payouts': [14, 180]}}",5.0,8,14,スイフトランナー,2020104327.0,セ5,57.0,笹川翼,102.7,ハナ,0,1.5,38.4,5.8,12,0,2025,1,24,4,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,56.07142857142857,0.0,-0.9285714285714306,1.0,1,0,0.0,0,0,0.0,0.0,,short,1.137059066415623,0.355709487346513,0.0,0.0,-0.5325434777807503,0.0,0.0,0.9224981912063677,0.44000425942033977,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,0.8682131149484842,0.0,-0.7620802569802562,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,
202507010910,2025-01-26,中京,10,一般,"{'win': {'combinations': ['5'], 'payouts': [1, 240]}, 'place': {'combinations': ['5', '1', '11'], 'payouts': [310, 210, 130]}, 'bracket_quinella': {'combinations': ['1 - 4'], 'payouts': [5, 620]}, 'quinella': {'combinations': ['1 - 5'], 'payouts': [6, 310]}, 'wide': {'combinations': ['1 - 5', '5 - 11', '1 - 11'], 'payouts': [1, 860, 740, 370]}, 'exacta': {'combinations': ['5 → 1'], 'payouts': [13, 430]}, 'trio': {'combinations': ['1 - 5 - 11'], 'payouts': [4, 20]}, 'trifecta': {'combinations': ['5 → 1 → 11'], 'payouts': [43, 670]}}",11.0,6,10,ルミノメテオール,2020104332.0,牝5,56.0,田口貫太,82.7,クビ,0,1.5,34.5,95.3,0,0,2025,1,26,6,1,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,57.285714285714285,0.0,1.2857142857142847,1.0,1,0,0.0,0,0,0.0,0.0,,short,0.49520456303988764,-0.7131937928271473,0.0,0.0,-2.236936334216103,0.0,0.0,1.1468441220738552,1.4440531909766419,1.4707347435944496,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,2.1188906950977837,0.0,1.0551880481265055,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,
202506010308,2025-01-11,中山,8,一般,"{'win': {'combinations': ['15'], 'payouts': [420]}, 'place': {'combinations': ['15', '4', '13'], 'payouts': [170, 150, 210]}, 'bracket_quinella': {'combinations': ['2 - 8'], 'payouts': [930]}, 'quinella': {'combinations': ['4 - 15'], 'payouts': [910]}, 'wide': {'combinations': ['4 - 15', '13 - 15', '4 - 13'], 'payouts': [380, 510, 390]}, 'exacta': {'combinations': ['15 → 4'], 'payouts': [1, 650]}, 'trio': {'combinations': ['4 - 13 - 15'], 'payouts': [1, 310]}, 'trifecta': {'combinations': ['15 → 4 → 13'], 'payouts': [6, 300]}}",3.0,7,13,ハッピーパンニャ,2020104340.0,牡5,58.0,津村明秀,71.9,ハナ,0,1.5,36.6,8.8,1,0,2025,1,11,5,1,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,56.4375,0.0,-1.5625,1.0,1,0,0.0,0,1,0.0,1.0,,short,1.7789135697913585,-1.2904015641209239,0.0,0.0,-1.3191863345970658,0.0,0.0,-0.5357503594323019,0.9420287251984909,1.4707347435944496,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,1.2452556207287895,0.0,-1.2823465862648513,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,1.7025089090415513,-0.4820484344663122,1.795210720597594,
202550010211,2025-01-02,園田,11,一般,"{'win': {'combinations': ['6'], 'payouts': [3, 140]}, 'place': {'combinations': ['6', '10', '12'], 'payouts': [530, 280, 180]}, 'bracket_quinella': {'combinations': ['5 - 7'], 'payouts': [2, 180]}, 'quinella': {'combinations': ['6 - 10'], 'payouts': [11, 410]}, 'wide': {'combinations': ['6 - 10', '6 - 12', '10 - 12'], 'payouts': [2, 510, 1, 240, 560]}, 'exacta': {'combinations': ['6 → 10'], 'payouts': [30, 680]}, 'trio': {'combinations': ['6 - 10 - 12'], 'payouts': [11, 990]}, 'trifecta': {'combinations': ['6 → 10 → 12'], 'payouts': [138, 310]}}",9.0,6,8,ブランディー,2020104351.0,牝5,52.0,佐々木世,93.3,1/2,0,1.5,41.0,30.2,4,0,2025,1,2,3,0,winter,0,,,0.0,,0,,,,,0,0,0.0,1.5,55.25,0.0,3.25,1.0,1,0,0.0,0,0,0.0,0.0,,short,-2.072213450463054,-0.1466750543351077,0.0,0.0,0.6037184265094856,0.0,0.0,-1.5453070483359963,-0.06202020635781133,-0.6799322613104372,0.0,,,-0.5725623448723104,,-0.31112345493163995,,,,,-0.18217338064551875,-0.11045415743848959,-0.3233117401789457,0.0,0.022166516612196274,0.0,2.667280899430891,-0.06458662404047306,-0.21362043418088636,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,
202550011509,2025-01-15,園田,9,一般,"{'win': {'combinations': ['3'], 'payouts': [890]}, 'place': {'combinations': ['3', '9', '8'], 'payouts': [210, 260, 190]}, 'bracket_quinella': {'combinations': ['3 - 7'], 'payouts': [3, 430]}, 'quinella': {'combinations': ['3 - 9'], 'payouts': [4, 10]}, 'wide': {'combinations': ['3 - 9', '3 - 8', '8 - 9'], 'payouts': [920, 610, 830]}, 'exacta': {'combinations': ['3 → 9'], 'payouts': [6, 830]}, 'trio': {'combinations': ['3 - 8 - 9'], 'payouts': [3, 860]}, 'trifecta': {'combinations': ['3 → 9 → 8'], 'payouts': [32, 320]}}",12.0,4,4,ブランディー,2020104351.0,牝5,52.0,永井孝典,95.5,4,0,1.5,43.2,53.6,4,0,2025,1,15,2,0,winter,0,0.0,,13.0,9.0,0,0.0,1.5,,,1,0,0.0,1.5,55.5,0.0,3.5,1.0,2,0,0.0,0,0,0.0,0.0,0.1,short,-2.072213450463054,-0.0290956935160049,0.0,0.0,1.5651708070627628,0.0,0.0,-0.08705849769732665,-0.5640446721359624,-0.6799322613104372,0.0,0.0,,1.3485194255867048,0.846669938478682,-0.31112345493163995,-0.2826809548421033,0.0,,,0.3793834430054144,-0.11045415743848959,-0.3233117401789457,0.0,0.27965895958411063,0.0,2.872456353233267,-0.06458662404047306,0.31428757756111864,-0.11337629838403823,-0.32853075387315683,-0.45618240692798273,-0.587368438831232,-0.4820484344663122,-0.621738758716443,-0.7682404792988584
