race_id,bracket_number,horse_number,horse_name,horse_id,gender_age,weight_dist,jockey_name,jockey_id,trainer_name,trainer_id,horse_weight,odds_win,popularity,race_date,recent_3_avg_speed,last_race_position,recent_form_score
202665010806,8,8,クリスタルクイーン,B202100259,牝5,630.0,松本秀克,B0040,ばんえい田上忠夫,B0023,971,8.5,5,2026-01-08,38.0,4,7.0
202665010806,8,9,ミホノホース,B202100363,牝5,630.0,中村太陽,B0077,ばんえい大橋和則,B0011,100,5.5,4,2026-01-08,38.0,4,7.0
202665010807,1,1,ドラゴンブライアン,B202200081,牡4,650.0,渡来心路,B0060,ばんえい松井浩文,B0053,957,75.4,9,2026-01-08,38.0,4,7.0
202665010807,2,2,ヤマノトップ,B202200243,牡4,650.0,中村太陽,B0077,ばんえい久田守,B0003,103,6.6,3,2026-01-08,38.0,4,7.0
202665010807,3,3,ミスベンティ,B202200016,牝4,630.0,長澤幸太,B0056,ばんえい服部義幸,B0002,969,40.9,7,2026-01-08,38.0,4,7.0
202665010807,4,4,コトブキクィーン,B202200042,牝4,620.0,臼杵龍美,B0115,ばんえい槻舘重人,B0042,930,49.8,8,2026-01-08,38.0,4,7.0
202665010807,5,5,マツサンブラック,B202200259,牝4,620.0,阿部優哉,B0114,ばんえい槻舘重人,B0042,989,9.7,4,2026-01-08,38.0,4,7.0
202665010807,6,6,ディフェンダー,B202200296,牝4,630.0,鈴木恵介,B0035,ばんえい服部義幸,B0002,106,1.9,1,2026-01-08,38.0,4,7.0
202665010807,7,7,ツルイミツサクラ,B202200182,牝4,620.0,吉田理人,B0116,ばんえい大河原和,B0060,100,2.9,2,2026-01-08,38.0,4,7.0
202665010807,7,8,イチマツ,B202200269,牡4,640.0,今井千尋,B0068,ばんえい大河原和,B0060,103,32.5,6,2026-01-08,38.0,4,7.0
202665010807,8,9,トップトレジャー,B202200237,牡4,650.0,大友一馬,B0070,ばんえい長部幸光,B0026,108,20.8,5,2026-01-08,38.0,4,7.0
202665010807,8,10,ブラックバカラ,B202200023,牝4,630.0,西謙一,B0055,ばんえい西弘美,B0059,988,79.3,10,2026-01-08,38.0,4,7.0
202665010808,1,1,ソウゾウノツバサ,B202300066,牡3,560.0,西将太,B0064,ばんえい大橋和則,B0011,925,9.1,5,2026-01-08,38.0,4,7.0
202665010808,2,2,ミスキャップ,B202300315,牝3,540.0,赤塚健仁,B0063,ばんえい久田守,B0003,954,8.8,4,2026-01-08,38.0,4,7.0
202665010808,3,3,ツガルファイター,B202300086,牝3,530.0,吉田理人,B0116,ばんえい久田守,B0003,896,5.5,3,2026-01-08,38.0,4,7.0
202665010808,4,4,ホクトノユメ,B202300220,牡3,560.0,島津新,B0062,ばんえい長部幸光,B0026,101,2.3,1,2026-01-08,38.0,4,7.0
202665010808,5,5,キタサカエミーナ,B202300301,牝3,530.0,阿部優哉,B0114,ばんえい松井浩文,B0053,909,58.2,9,2026-01-08,38.0,4,7.0
202665010808,6,6,アサヒパレス,B202300344,牡3,560.0,中村太陽,B0077,ばんえい今井茂雅,B0004,957,26.2,7,2026-01-08,38.0,4,7.0
202665010808,7,7,ミライニツヅケ,B202300153,牡3,550.0,今井千尋,B0068,ばんえい鈴木邦哉,B0018,997,15.4,6,2026-01-08,38.0,4,7.0
202665010808,8,8,クリスタルプライド,B202300095,牝3,540.0,金田利貴,B0067,ばんえい金田勇,B0050,910,3.5,2,2026-01-08,38.0,4,7.0
202665010808,8,9,ジェイノウンカイ,B202300072,牡3,560.0,西謙一,B0055,ばんえい平田義弘,B0016,937,50.4,8,2026-01-08,38.0,4,7.0
202665010809,1,1,コーワホープ,B202000093,牡6,690.0,西謙一,B0055,ばんえい松井浩文,B0053,988,94.5,9,2026-01-08,38.0,4,7.0
202665010809,2,2,クリスタルホーク,B201900324,牡7,690.0,島津新,B0062,ばんえい岩本利春,B0054,100,8.5,5,2026-01-08,38.0,4,7.0
202665010809,3,3,アルジャンノオー,B201800179,牡8,690.0,西将太,B0064,ばんえい松井浩文,B0053,113,16.2,7,2026-01-08,38.0,4,7.0
202665010809,4,4,テッチャン,B201900342,牡7,700.0,鈴木恵介,B0035,ばんえい岩本利春,B0054,106,7.2,3,2026-01-08,38.0,4,7.0
202665010809,5,5,サカノテンリュウ,B201900068,牡7,690.0,船山蔵人,B0054,ばんえい村上慎一,B0051,111,7.1,2,2026-01-08,38.0,4,7.0
202665010809,6,6,コマサンタカラ,B201800247,牡8,690.0,金田利貴,B0067,ばんえい金田勇,B0050,103,22.0,8,2026-01-08,38.0,4,7.0
202665010809,7,7,ウチュウジン,B201800265,牡8,690.0,長澤幸太,B0056,ばんえい大河原和,B0060,996,1.9,1,2026-01-08,38.0,4,7.0
202665010809,8,8,ジェイホースワン,B201900331,牡7,690.0,阿部優哉,B0114,ばんえい坂本東一,B0055,109,9.5,6,2026-01-08,38.0,4,7.0
202665010809,8,9,タカラウンカイ,B201600034,牡10,690.0,渡来心路,B0060,ばんえい中島敏博,B0057,108,7.9,4,2026-01-08,38.0,4,7.0
202665010810,1,1,アシュラダイマオー,B202000063,牡6,700.0,西将太,B0064,ばんえい松井浩文,B0053,116,5.6,3,2026-01-08,38.0,4,7.0
202665010810,2,2,キタノミネ,B202000257,牡6,700.0,村上章,B0003,ばんえい槻舘重人,B0042,111,22.2,6,2026-01-08,38.0,4,7.0
202665010810,3,3,ダイリンファイター,B201600173,牡10,710.0,赤塚健仁,B0063,ばんえい小林長吉,B0052,117,81.7,8,2026-01-08,38.0,4,7.0
202665010810,4,4,ブラックサファイア,B201700056,牡9,710.0,渡来心路,B0060,ばんえい平田義弘,B0016,119,7.0,4,2026-01-08,38.0,4,7.0
202665010810,5,5,ゴールデンペガサス,B201700107,牡9,700.0,大友一馬,B0070,ばんえい大友栄人,B0043,112,25.5,7,2026-01-08,38.0,4,7.0
202665010810,6,6,マルホンリョウダイ,B201800315,牡8,710.0,金田利貴,B0067,ばんえい金田勇,B0050,105,2.1,1,2026-01-08,38.0,4,7.0
202665010810,7,7,ギンジ,B201700244,牡9,710.0,西謙一,B0055,ばんえい久田守,B0003,114,13.0,5,2026-01-08,38.0,4,7.0
202665010810,8,8,サクラヤマト,B202000258,牡6,690.0,今井千尋,B0068,ばんえい金山明彦,B0046,108,3.4,2,2026-01-08,38.0,4,7.0
202665010811,1,1,ローランド,B202000188,牡6,760.0,村上章,B0003,ばんえい槻舘重人,B0042,111,6.9,3,2026-01-08,38.0,4,7.0
202665010811,2,2,ダイヤカツヒメ,B201900338,牝7,735.0,赤塚健仁,B0063,ばんえい久田守,B0003,103,24.4,5,2026-01-08,38.0,4,7.0
202665010811,3,3,ヤマノコーネル,B201900107,牡7,750.0,中村太陽,B0077,ばんえい今井茂雅,B0004,109,74.0,9,2026-01-08,38.0,4,7.0
202665010811,4,4,シンエイアロイ,B201900328,牝7,735.0,渡来心路,B0060,ばんえい久田守,B0003,109,36.5,7,2026-01-08,38.0,4,7.0
202665010811,5,5,ヤマカツエース,B201900353,牡7,755.0,島津新,B0062,ばんえい金田勇,B0050,105,6.7,2,2026-01-08,38.0,4,7.0
202665010811,6,6,オーシャンウイナー,B201800215,牡8,755.0,金田利貴,B0067,ばんえい中島敏博,B0057,108,11.7,4,2026-01-08,38.0,4,7.0
202665010811,7,7,マルホンリョウユウ,B202000251,牡6,750.0,長澤幸太,B0056,ばんえい金田勇,B0050,117,55.3,8,2026-01-08,38.0,4,7.0
202665010811,8,8,ツガルノヒロイモノ,B201900110,牡7,760.0,鈴木恵介,B0035,ばんえい長部幸光,B0026,113,1.3,1,2026-01-08,38.0,4,7.0
202665010811,8,9,コマサンブラック,B201600065,牡10,750.0,中原蓮,B0076,ばんえい金田勇,B0050,113,26.5,6,2026-01-08,38.0,4,7.0
202665010812,1,1,ジェイホースサン,B202100081,牡5,670.0,渡来心路,B0060,ばんえい松田道明,B0062,109,11.4,5,2026-01-08,38.0,4,7.0
202665010812,2,2,ホクセイテンリュウ,B202200103,牡4,665.0,鈴木恵介,B0035,ばんえい今井茂雅,B0004,108,2.4,1,2026-01-08,38.0,4,7.0
202665010812,3,3,パワフルクィーン,B202200013,牝4,645.0,赤塚健仁,B0063,ばんえい岩本利春,B0054,100,23.9,7,2026-01-08,38.0,4,7.0
202665010812,4,4,サカノヒメリュウ,B202100378,牝5,650.0,松本秀克,B0040,ばんえい田上忠夫,B0023,108,62.4,9,2026-01-08,38.0,4,7.0
202665010812,5,5,イワキエンジェル,B202100258,牝5,650.0,中村太陽,B0077,ばんえい谷あゆみ,B0056,983,6.0,3,2026-01-08,38.0,4,7.0
202665010812,6,6,オオネガイキンヒメ,B202100070,牝5,650.0,村上章,B0003,ばんえい岩本利春,B0054,112,21.2,6,2026-01-08,38.0,4,7.0
202665010812,7,7,ヤマトゴゼン,B202100397,牝5,650.0,島津新,B0062,ばんえい谷あゆみ,B0056,101,68.5,10,2026-01-08,38.0,4,7.0
202665010812,7,8,ガーネット,B202100334,牝5,645.0,今井千尋,B0068,ばんえい谷あゆみ,B0056,100,3.4,2,2026-01-08,38.0,4,7.0
202665010812,8,9,ハゴロモユニバース,B202000040,牝6,650.0,西謙一,B0055,ばんえい大友栄人,B0043,100,29.6,8,2026-01-08,38.0,4,7.0
202665010812,8,10,タカシオ,B202200176,牡4,660.0,大友一馬,B0070,ばんえい大友栄人,B0043,102,6.7,4,2026-01-08,38.0,4,7.0
